id,user_id,friend_id
130,bf3ea179-cc80-4e9d-82c2-028afa828626,a6670a2c-8134-499d-8fae-cdfaae8597b7
131,bc928e55-fff7-4b68-b560-ce9f06c56aeb,6a2c3958-ed4f-4d25-aaaf-35d05c765153
132,cf77f170-40a5-4ab6-9311-c7259726309d,b811894e-7a07-4f88-9771-937e763c3753
133,d95b754b-59a4-4200-9cd3-b6946c08079d,0cb58c70-3a76-4560-a035-093a146ea49c
134,3b913f01-52af-455c-8073-d32e09cb3967,0f3a6401-ebfd-4b64-8150-3e31cc3ad386
135,6a7e1948-a6c7-4172-9de4-ddc88bc75f84,eecbd740-3b8f-43d8-8687-597b4627d9a5
136,ce7ec8c0-abd5-4e6b-8517-ea37e1d807f7,bde5657a-fb50-40fc-9083-c4d22be0bad1
137,b811894e-7a07-4f88-9771-937e763c3753,fe575b12-bc3b-4b02-8afa-938630ed92a2
138,d3c56b80-64dd-4512-aa13-9d16b29c422b,727212d1-f2d3-4294-8b31-32da9f482a45
139,0cc35445-d0f8-433e-aea4-43f6b6257c8e,090cc7d5-11e7-40a1-8b01-576a7c24cf54
140,2a3b72f1-47c0-4710-a8d6-976724f3bcd4,a27e1ba5-8f8a-4899-a659-14107716a56e
141,5218f48b-8c8f-4a24-8557-9bc97f80a452,dd50bc54-66bf-46b5-bcfc-346b030b543f
142,2757fd09-499b-40ad-a82b-38ac976d64cd,849e5f99-7587-480b-a857-9177e5132e3f
143,707acf68-b245-4c4b-a77b-48ef78314094,bb8a0abf-a054-4b73-8d56-6cd69e365577
144,f2bf1af8-e2d9-4ffe-b08e-f1827c431bca,0df65078-1ecb-4066-a9d9-455783f05373
145,1cafda97-d246-481a-84d7-8c063d5c5b0e,eb4cc830-8fdc-430c-a2ff-c471d458445f
146,b6fc6e6c-26a4-497a-ba18-fd84b6703432,b29de963-4489-44ff-9c63-6b2c19d6119f
147,5a324a1e-fe22-4ac5-a689-36e361d742e8,ac413df7-2d54-4d2a-80d7-dbc9cbc9f5bb
148,c38c6e99-77fe-4b34-8f7b-f57622f71220,a5832050-cd4e-4bc0-97fe-71dc4f05fbf0
149,db5439a6-c522-47e3-ac33-b499802fc15b,a972d40f-08b5-49ea-96ec-6d25d2967645
150,5987923c-e628-43f0-9225-5d706492e125,57dc6914-64f9-4e31-8eda-55efc822e447
151,bc47110a-9dd1-4596-9198-b9447dcf51b2,bd697b7d-dc5e-44c1-867b-bdd68569b527
152,3c80205f-6b13-4612-ba5d-ffdbde70431e,325a00b8-db7e-49e1-9a40-caf503cf99c5
153,d95b754b-59a4-4200-9cd3-b6946c08079d,83e61eeb-f290-43b1-ba2e-45c4c824e660
154,727212d1-f2d3-4294-8b31-32da9f482a45,5b31ad18-bb50-49ad-838d-5200449787ee
155,e6bdfa47-802d-491c-ab57-64e16edfcd43,fecf2d28-621f-428d-aa20-85a0770464ac
156,9da3eb47-8c46-4a42-bed3-417ce13f2d19,46e4553f-3a9a-4f77-b041-875587c60db2
157,0b768014-aa89-4b0b-91e1-350646e63a1e,05b0841b-99cd-423f-b9a4-153191e46094
158,dcb5dc3b-e955-4698-bc31-5dbf2b890626,3c2f43d3-c1d3-4242-9b2f-ac8c5f32dfdc
159,9649b0b1-8ce5-46aa-bb49-5d462fc6eda4,825e1de6-15b5-423e-af8e-663728f388dd
160,eee2d0ec-6ef4-439c-8dd9-8d00cc925139,37707c92-fa8e-49f2-b707-d20995ff159b
161,6188a279-ff60-4217-b070-666f3bbdb605,0805a433-562b-482f-bd5a-84af6e0e6f68
162,1dc704a1-89b5-4d59-807b-ba3ad347289d,9d29e37a-f905-4a70-b788-33b0f7203f14
163,7acdd3bf-1350-4b82-922a-3fa6be930a5f,ac216a3a-fb0c-4af9-8200-c40c1ea219d0
164,62159ca1-1e71-4a4b-b460-b6914cfe6d16,582821e7-6ddf-47ac-8610-e691f048a6ca
165,150b7493-43e9-44f2-8b9b-944c0493acb4,f70d30cb-13fc-4ebf-8bae-e015678f754a
166,44e9974c-14a8-499f-8f84-1693942caf45,95568b66-84f1-48f2-92a5-91571e1a1abb
167,dfc98a2a-3533-4f66-9202-aa82ed70a7d9,040ac061-c6d8-481e-bf85-977cbdb984c4
168,337d88a7-062c-4a3a-b2ed-e09d0503dffa,24be6617-5a41-4ab7-ab8d-7885bf3d46a4
169,28703aa1-f2d6-47e9-a46a-3048e5b3dc68,2757fd09-499b-40ad-a82b-38ac976d64cd
170,be67cc33-5406-44b4-b012-c4e762134c3b,ce83ab52-d1cd-49d1-b5e8-60a73a68aed7
171,9567ba20-b3de-4672-b7fb-bf1e1a844d15,63870dd1-20bd-4c1a-8904-51e36406e2ce
172,79038898-de81-4fe8-a7ab-670a6f4149e2,cc7b2ad6-a689-4fbc-b4f7-ad70ea565951
173,179c1931-2ec5-4f95-86df-a9431d7ebaf4,58612c0a-5398-41c2-b573-d89b64a3b75d
174,cc7b2ad6-a689-4fbc-b4f7-ad70ea565951,48b95988-028f-409c-87ef-65fbe11edd30
175,f90ce159-f8ed-43eb-ad95-74ad99a1ef66,ab881caf-bb60-4955-8c8a-9da08855c89f
176,462a5575-5bed-4d17-ab23-813bc3404e68,3e641bef-929d-4393-88be-e1abb9bfb0ac
177,95568b66-84f1-48f2-92a5-91571e1a1abb,1cc399c8-66a7-47be-bb67-3fbc85859936
178,deac044b-a5ab-49ac-9e82-d45b0444ebdb,29461464-c948-45d0-9f58-b89a08aab229
179,ec1a2438-d310-4a1c-a232-b7ccbad4923d,0c253801-2971-4266-92ee-5c0993480f3b
180,f073ba2a-cef4-4a55-9193-cb49f6956054,099b3ced-edc4-426a-9961-54ea912b5f1d
181,61282b83-9db5-40cf-8b55-9ec65b0d870c,61037c20-4e44-4491-b71c-4ee8be5b0a94
182,35d68804-1a3b-418a-9ddf-4c10730e784b,5860ea1a-a107-4ccd-8c06-dcf49f904e27
183,c15c38e5-7f14-4592-b65b-bf0dc7b0f317,02e8fa53-3aa8-406c-ba7f-a4704f2188ab
184,896ab62f-424a-46b8-b1c6-2e5d6aebd6fe,9b3f64c0-4695-4482-afa2-9567d0510238
185,ab24bb52-1b05-4aa8-816d-ab0dbd5cc474,5f38a79e-ef91-4c2b-bc94-e7716e299f10
186,c7c63035-2c15-4f14-8345-3ad2cbe4c317,65c87a02-defe-4b4a-8cd7-a68b72eeb31a
187,7297f914-8df7-4ee7-99fa-b1cff01bcd1d,a2ec3160-a21c-4412-b969-213fcc49be0b
188,f5ddfa76-df0f-425b-bee6-175ebbf6c1ee,583e2073-0232-4dcf-affd-523846f9a430
189,258ca3ac-904d-4096-bc4b-a06c49d5ede8,0822fca6-98e1-49aa-a0d7-eebf376f4519
190,3c80205f-6b13-4612-ba5d-ffdbde70431e,61318221-c82a-4bb8-ae63-f50491156b22
191,1a26f169-7a06-47ba-b181-80db24a30b48,4c501437-baed-44e6-8051-3bc6631989f0
192,cf591ee8-4b26-4bc5-96ee-7de5d20f5673,cdd940c1-1099-41fa-87c9-d1c101b29ebd
193,730e5ee9-365c-460a-b95b-a5b1a63ec834,5f8f2c51-38fc-40f8-a32d-0021d3551963
194,0b161891-9879-4c79-b4ca-0c2dfbe87ac6,516bbadc-a3b1-4217-a424-250109b32946
195,0da2f969-d458-4fb2-9d88-c1e6f2aae1da,cd503b0c-052f-4738-9e16-23b34ceac3ab
196,4b21ed0f-a89c-4487-a234-8e05112c6af2,d3282ec8-e4d0-41ff-85d1-ae2f14ed2df6
197,0fdd736d-503f-459b-8c8a-2451bbc21358,24706261-fb75-49d6-99f6-68590569f01a
198,956037c0-6a07-43cd-b516-78db02fa84be,ba2c047f-11e0-4bb1-bbaa-1bc6bbd3a2a3
199,284e9164-bdc0-4bce-bb48-d6e4e9b89525,52868f18-1257-42f3-97b3-7482abc96b5a
200,9b270e98-908b-4c04-b736-523fbc60d97b,074c03e7-1161-4782-8832-b870081aa93a
201,865c5a6d-64c7-4fea-83e2-21db3ba5a1c9,c7d11e6e-600a-4d77-b2c8-a06fcce35c02
202,42adaff0-0f69-4b4a-a22d-a822962a25d8,752b27da-0cd8-4d6a-b18e-d6ff1cdc8d16
203,52ddc34c-d077-4418-9151-8be3126c92d5,e7f0ae4b-99e2-44cb-9e59-bb8e17c0fd52
204,aa417762-e4f6-46c5-b276-e58373179d55,cef3d46d-9ee0-4f96-838e-8c68e243c739
205,0a8dbf98-b516-43c9-8730-b56bd843e4ad,93a90c9c-a75e-456f-82bf-1a04f8a767af
206,c5e761b5-f879-4816-83d2-703b5b5bee00,8c42b6b2-5276-498f-a57b-f1f3a17e826f
207,f335c93f-f5ac-4b7f-8ba8-07906adf1b6d,466d0bfb-76b8-4fec-b4fb-eeb09ec44ea2
208,8822161b-cc55-480c-b63c-03ea1b3fdd17,78f59e77-e1b4-49a8-82d4-eb1a0593b3a0
209,03dca97c-1ee3-49c3-afad-f406e5f4c214,bdf4871a-27b5-46db-a917-7969062af111
210,0b768014-aa89-4b0b-91e1-350646e63a1e,33c2355c-f83e-4cb5-9a67-c401f42f08f9
211,53a15c36-500a-4b74-8cc3-735bc64fe6b6,b72e078e-5f13-421d-86f9-240fb636a04f
212,136887e7-d1b0-49a7-9d6a-b067e961c48c,4222996b-7023-48d9-8bea-c22283c2bed9
213,7fb567b1-0722-456f-9c2b-aba51f51e97d,c9bb4cf7-e72e-4600-9ebb-be4b2ae6f965
214,fc49e0cc-854b-43a5-937f-a6ccd1b84c20,eb0756ad-a071-4043-858b-2df13d591207
215,37d123f8-8a28-49b4-a885-1f68703a5203,0468deac-d15f-4c02-840e-bcda5ec0d55e
216,fb6046c1-944e-4883-bded-2306fbc74595,2cadaee7-ec00-4e71-aa30-3ed5be1e45eb
217,87bccc92-b22a-4bea-a7ab-877779554250,8d85872d-733c-419b-bb87-8ed1ec0d2455
218,dd4774d6-f9e5-4a94-b4ec-ecb1f97f28dd,b4e45ccd-62e2-4a92-ba16-e0bfa680e273
219,2c805c14-03ae-4ec8-8a7b-e3378608d37f,cfaa2649-1d17-424a-b4fd-33cd2ba739e0
220,60fd3679-d5aa-4eee-992d-8d7e4470225c,ff8b657e-1028-49b4-871a-4249246859e6
221,9863377d-7569-4132-9568-37acbd219503,19e5a7ce-9f0d-446f-a9be-b19271daca20
222,edee056e-21c7-4eb9-95b6-02431ba8adb5,8593ac18-b79e-4cb4-b44c-23c31ca0c6c4
223,e6bdfa47-802d-491c-ab57-64e16edfcd43,f6d7f4f3-fe06-4016-9390-c640066237dc
224,1fba5bc1-c2e9-4c61-9bdb-fcc6f7ca1c6c,f5dc472f-9827-441c-b682-b4760468f4ee
225,d8b0a168-0317-4dc2-96ab-2f201b60b952,624ee83e-89fc-4ac7-9297-ad69a3df9abf
226,94dc4e23-648f-48dd-8f69-38297abb75d5,d2e4b83f-9904-48cc-8c2a-10dbf73ec8d3
227,a302474e-8e88-41f0-b9f5-a2623c714eb1,704dff9c-e768-4257-81cf-cd7687f206be
228,9545d901-858d-436a-9493-e89fb2e3ffc4,651435e0-c126-4ef2-8232-c2e7ee344694
229,9c72717c-0717-4208-96d3-27a769334947,ebf0a450-8101-43dd-b2dd-12b9c460533c
230,36145cc8-37d3-42e4-a425-fd15c874b1dd,2a208df5-c7a5-4ace-b054-0af0a6c19272
231,d5951f08-ac30-4bb3-bb06-82f8a5cf7ba7,bc997a75-ff39-423f-9614-f865678f90bb
232,43421d6a-48fc-4c7c-bc89-9e21a582319c,de74831b-602d-4a97-acf6-41e66af9b60c
233,bcf7e10c-ef5b-4e3d-a498-4d0016ee04bf,64d7cdae-1bfe-411c-be44-50b0edc2c4e4
234,728276b5-4b59-446e-90a1-48fe2cd4882e,505a5a62-19a2-4633-aa2c-5185d90cdc29
235,e9ec6517-c8b8-4384-8207-7aa1fd0df524,dcf7d18e-6b07-4f0f-b76b-468c78e89dc1
236,78324b99-4c14-49de-8bb6-db43b2318960,4af77081-d4e9-407f-8848-0477a4e058a7
237,0d3b96fc-ff6b-458c-a9ac-c8e8f1415f2d,ebafffd4-a458-4f8d-a752-b5950f023f03
238,1acf2bc8-b92f-4a62-b5ce-f41444069d46,1b2a7fe2-4f5e-4261-8bfc-de7993e83284
239,43421d6a-48fc-4c7c-bc89-9e21a582319c,02cc8632-6209-4924-a7d3-c5dd5da2a32d
240,cf77f170-40a5-4ab6-9311-c7259726309d,dbaf9bdd-e066-4f2e-9c81-1cf11118ca34
241,e5674177-eebe-488a-b615-7be5706c0680,110310c8-ab2f-4902-b0ac-29aed2d24611
242,1ddba283-b854-4010-98dd-d71f22160fd7,132454b5-77a1-4d75-946c-539772a02f40
243,ed0dd08e-0652-40c7-b40a-6e4e43bc296d,4c935593-2510-4e46-9108-5a25ad9dff9a
244,1fd86b43-d770-41d1-9142-1d5a9516a0a4,bcf7e10c-ef5b-4e3d-a498-4d0016ee04bf
245,24be6617-5a41-4ab7-ab8d-7885bf3d46a4,f384801a-a613-4149-825b-76e018857c65
246,e240dc0a-d1e7-44d5-a2f8-58999305cb63,ec1a2438-d310-4a1c-a232-b7ccbad4923d
247,3ed2e70e-de42-43c9-a2cd-a7ad437e91c2,d5951f08-ac30-4bb3-bb06-82f8a5cf7ba7
248,3493652e-c5bb-43c9-883c-d019bab1df42,8f6fa89e-1f6c-46cf-9c91-b17b5c7268e6
